topic_id,date,topic_order,title,section_type
2023-01-10-T-041,2023-01-10,41,Reducing Number of Foreign Internal Combustion Engine Vehicles Entering Singapore,WANA
2023-01-10-T-042,2023-01-10,42,Children Injured or Killed in Taxis and Private Hire Cars,WANA
2023-01-10-T-043,2023-01-10,43,Increasing Low-income Families' Take-up of Internet Access Scheme,WANA
2023-01-10-T-044,2023-01-10,44,Details on Next Political Salaries Review,WA
2023-01-10-T-045,2023-01-10,45,Remuneration of Judges under Judges Remuneration Act 1994,WA
2023-01-10-T-046,2023-01-10,46,Suspicious Transaction Reports Received by Commercial Affairs Department,WA
2023-01-10-T-047,2023-01-10,47,Breakdown of Government Land Sales Revenue by Usage,WA
2023-01-10-T-048,2023-01-10,48,Expected Change in Output of Non-sustainable Products in Jurong Island from 2019 Levels,WA
2023-01-10-T-049,2023-01-10,49,Proportion of Households Owning Two of More Cars,WA
2023-01-10-T-050,2023-01-10,50,Use of Low-noise Road Surfacing Pavement Mixes Along Seletar Expressway Intersecting Estates of Sengkang and Punggol,WA
2023-01-10-T-051,2023-01-10,51,Dollar Amount and Percentage Increase of 25 Vehicle-related Fees from 19 December 2022,WA
2023-01-10-T-052,2023-01-10,52,Rise in Prices of Popular Food Items in View of Lunar New Year,WA
2023-01-10-T-053,2023-01-10,53,"Outcome of Transparent Recycling Bin Trials Launched in Bukit Batok, Bedok and Upper Changi",WA
2023-01-10-T-054,2023-01-10,54,Guidelines for Deployment of LED Wreaths at Funeral Wakes,WA
2023-01-10-T-055,2023-01-10,55,Appeals for Review of 2022 PSLE Results for Mathematics Paper and Outcomes,WA
2023-01-10-T-056,2023-01-10,56,Subsidised Master's Degree Programmes at Autonomous Univerisities,WA
2023-01-10-T-057,2023-01-10,57,Children and Young Persons Living in Public Rental Flats at Point of Admission into Places of Safety from 2018 to 2021,WA
2023-01-10-T-058,2023-01-10,58,Child Protection Investigations by Child Protective Services and Percentage of Investigations where Children are Determined as Abused or Neglected,WA
2023-01-10-T-059,2023-01-10,59,Proposal to Capture Information on the Prevalence of Vaping and Other Forms of E-cigarettes in Future National Population Health Surveys,WA
2023-01-10-T-060,2023-01-10,60,Impact of Online Shopping Websites and Platforms on Regulation of Health and Cosmetics Products,WA
2023-01-10-T-061,2023-01-10,61,Longer Waiting Times at Emergency Departments of Hospitals Located in Peripheral Residential Towns,WA
2023-01-10-T-062,2023-01-10,62,Number of Patients in Restructured Hospitals with Procedures Postponed or Cancelled due to Inability to Put Up Requisite Deposit,WA
2023-01-10-T-063,2023-01-10,63,Sufficiency of Medical Supplies to Meet Demand due to Increased COVID-19 Infections,WA
2023-01-10-T-064,2023-01-10,64,Children Diagnosed with Achondroplasia and Funding Its Treatment under Rare Disease Fund,WA
2023-01-10-T-065,2023-01-10,65,Proposal to Require Private Residential Property Developers to Incorporate Multi-purpose Hall in Condominium Developments,WA
2023-01-10-T-066,2023-01-10,66,Appeals for Waiver of 15-month Wait-out Period by Divorced Private Residential Property Owners,WA
2023-01-10-T-067,2023-01-10,67,Plans to Increase Grants to Town Councils to Cope with Higher Costs,WA
2023-01-10-T-068,2023-01-10,68,Number of BTO Flats with Shorter Waiting Times Launched Each Year,WA
2023-01-10-T-069,2023-01-10,69,Number of Short-lease 2-room Flexi Flats and Community Care Apartments Launched in Past Five Years,WA
2023-01-10-T-070,2023-01-10,70,"Private Residential Property Transactions made by Citizens, PRs, Foreigners and Companies",WA
2023-01-10-T-071,2023-01-10,71,Number of HDB Flats That Have Not Been Resold by Their First Owner,WA
2023-01-10-T-072,2023-01-10,72,Data on Proportion of Greenfield and Brownfield Sites for Public Housing Development,WA
2023-01-10-T-073,2023-01-10,73,Approvals to Flat Owners to Sublet Entire Property Rescinded due to Nuisance Caused by Tenants,WA
2023-01-10-T-074,2023-01-10,74,Percentage of ActiveSG Credits Unused as of 31 December 2022,WA
2023-01-10-T-075,2023-01-10,75,Data on Training Employment Passes and Training Work Permits Issued in Last 10 Years,WA
2023-01-10-T-076,2023-01-10,76,Requests for Credit Bureau Ratings of Job Applicants and Employee by Non-MAS Regulated Employers,WA
